hamilton	11	Aaron Burr, Sir	sAdams	1
hamilton	11	Aaron Burr, Sir	lafayette	1
hamilton	11	Aaron Burr, Sir	mulligan	1
hamilton	23	My Shot	kingGeorge	1
hamilton	23	My Shot	burr	1
hamilton	23	My Shot	lafayette	1
hamilton	23	My Shot	laurens	1
hamilton	6	Farmer Refuted	seabury	1
hamilton	6	Farmer Refuted	kingGeorge	1
hamilton	6	Farmer Refuted	hamilton	1
hamilton	6	Farmer Refuted	burr	1
hamilton	31	Right Hand Man	admiralHowe	1
hamilton	31	Right Hand Man	washington	1
hamilton	31	Right Hand Man	hamilton	1
hamilton	31	Right Hand Man	burr	1
hamilton	31	Right Hand Man	generalMontgomery	1
hamilton	31	Right Hand Man	green	1
hamilton	31	Right Hand Man	knox	1
hamilton	31	Right Hand Man	laurens	1
hamilton	31	Right Hand Man	mulligan	1
hamilton	31	Right Hand Man	lafayette	1
hamilton	3	A Winter's Ball	washington	1
hamilton	3	A Winter's Ball	hamilton	1
hamilton	3	A Winter's Ball	marthaWashington	1
hamilton	3	A Winter's Ball	schuylerSis	1
hamilton	3	A Winter's Ball	burr	1
hamilton	6	Helpless	eliza	1
hamilton	6	Helpless	peggy	1
hamilton	6	Helpless	angelica	1
hamilton	13	Satisfied	angelica	1
hamilton	13	Satisfied	hamilton	1
hamilton	13	Satisfied	franklin	1
hamilton	13	Satisfied	eliza	1
hamilton	13	Satisfied	schuylerSis	1
hamilton	15	The Story of Tonight (Reprise)	hamilton	1
hamilton	15	The Story of Tonight (Reprise)	burr	1
hamilton	15	The Story of Tonight (Reprise)	washington	1
hamilton	21	Stay Alive	washington	1
hamilton	21	Stay Alive	hamilton	1
hamilton	21	Stay Alive	lee	1
hamilton	21	Stay Alive	lafayette	1
hamilton	21	Stay Alive	laurens	1
hamilton	12	Ten Duel Commandments	hamilton	1
hamilton	12	Ten Duel Commandments	burr	1
hamilton	12	Ten Duel Commandments	lee	1
hamilton	13	Meet Me Inside	lee	1
hamilton	13	Meet Me Inside	washington	1
hamilton	13	Meet Me Inside	burr	1
hamilton	13	Meet Me Inside	hamilton	1
hamilton	13	Meet Me Inside	laurens	1
hamilton	13	Meet Me Inside	conway	1
hamilton	6	That Would Be Enough	eliza	1
hamilton	6	That Would Be Enough	washington	1
hamilton	20	Yorktown (The World Turned Upside Down)	hamilton	1
hamilton	20	Yorktown (The World Turned Upside Down)	lafayette	1
hamilton	20	Yorktown (The World Turned Upside Down)	eliza	1
hamilton	20	Yorktown (The World Turned Upside Down)	laurens	1
hamilton	20	Yorktown (The World Turned Upside Down)	mulligan	1
hamilton	20	Yorktown (The World Turned Upside Down)	washington	1
hamilton	5	Dear Theodosia	theodosiaDaughter	1
hamilton	5	Dear Theodosia	philipH	1
hamilton	38	Non-Stop	burr	1
hamilton	38	Non-Stop	hamilton	1
hamilton	38	Non-Stop	weeks	1
hamilton	38	Non-Stop	angelica	1
hamilton	38	Non-Stop	madison	1
hamilton	38	Non-Stop	jay	1
eliza	2	Alexander Hamilton	hamilton	1
eliza	22	The Schuyler Sisters	philipS	1
eliza	22	The Schuyler Sisters	peggy	1
eliza	22	The Schuyler Sisters	angelica	1
eliza	22	The Schuyler Sisters	eliza	1
eliza	22	The Schuyler Sisters	schuylerSis	1
eliza	22	The Schuyler Sisters	burr	1
eliza	22	The Schuyler Sisters	paine	1
eliza	22	The Schuyler Sisters	jefferson	1
eliza	4	Right Hand Man	admiralHowe	1
eliza	4	Right Hand Man	washington	1
eliza	4	Right Hand Man	hamilton	1
eliza	4	Right Hand Man	burr	1
eliza	4	Right Hand Man	generalMontgomery	1
eliza	4	Right Hand Man	green	1
eliza	4	Right Hand Man	knox	1
eliza	4	Right Hand Man	laurens	1
eliza	4	Right Hand Man	mulligan	1
eliza	4	Right Hand Man	lafayette	1
eliza	22	Helpless	eliza	1
eliza	22	Helpless	peggy	1
eliza	22	Helpless	angelica	1
eliza	14	Satisfied	angelica	1
eliza	14	Satisfied	hamilton	1
eliza	14	Satisfied	franklin	1
eliza	14	Satisfied	eliza	1
eliza	14	Satisfied	schuylerSis	1
eliza	3	Stay Alive	washington	1
eliza	3	Stay Alive	hamilton	1
eliza	3	Stay Alive	lee	1
eliza	3	Stay Alive	lafayette	1
eliza	3	Stay Alive	laurens	1
eliza	7	That Would Be Enough	eliza	1
eliza	7	That Would Be Enough	washington	1
eliza	8	Non-Stop	burr	1
eliza	8	Non-Stop	hamilton	1
eliza	8	Non-Stop	weeks	1
eliza	8	Non-Stop	angelica	1
eliza	8	Non-Stop	madison	1
eliza	8	Non-Stop	jay	1
company	12	Alexander Hamilton	hamilton	1
company	1	Aaron Burr, Sir	burr	1
company	1	Aaron Burr, Sir	hamilton	1
company	1	Aaron Burr, Sir	laurens	1
company	1	Aaron Burr, Sir	sAdams	1
company	1	Aaron Burr, Sir	lafayette	1
company	1	Aaron Burr, Sir	mulligan	1
company	7	My Shot	kingGeorge	1
company	7	My Shot	burr	1
company	7	My Shot	lafayette	1
company	7	My Shot	laurens	1
company	21	The Schuyler Sisters	philipS	1
company	21	The Schuyler Sisters	peggy	1
company	21	The Schuyler Sisters	angelica	1
company	21	The Schuyler Sisters	eliza	1
company	21	The Schuyler Sisters	schuylerSis	1
company	21	The Schuyler Sisters	burr	1
company	21	The Schuyler Sisters	paine	1
company	21	The Schuyler Sisters	jefferson	1
company	2	Farmer Refuted	seabury	1
company	2	Farmer Refuted	kingGeorge	1
company	2	Farmer Refuted	hamilton	1
company	2	Farmer Refuted	burr	1
company	13	Right Hand Man	admiralHowe	1
company	13	Right Hand Man	washington	1
company	13	Right Hand Man	hamilton	1
company	13	Right Hand Man	burr	1
company	13	Right Hand Man	generalMontgomery	1
company	13	Right Hand Man	green	1
company	13	Right Hand Man	knox	1
company	13	Right Hand Man	laurens	1
company	13	Right Hand Man	mulligan	1
company	13	Right Hand Man	lafayette	1
company	1	A Winter's Ball	washington	1
company	1	A Winter's Ball	hamilton	1
company	1	A Winter's Ball	marthaWashington	1
company	1	A Winter's Ball	schuylerSis	1
company	1	A Winter's Ball	burr	1
company	6	Satisfied	angelica	1
company	6	Satisfied	hamilton	1
company	6	Satisfied	franklin	1
company	6	Satisfied	eliza	1
company	6	Satisfied	schuylerSis	1
company	3	Wait for It	theodosiaMother	1
company	3	Wait for It	hamilton	1
company	1	Stay Alive	washington	1
company	1	Stay Alive	hamilton	1
company	1	Stay Alive	lee	1
company	1	Stay Alive	lafayette	1
company	1	Stay Alive	laurens	1
company	12	Ten Duel Commandments	hamilton	1
company	12	Ten Duel Commandments	burr	1
company	12	Ten Duel Commandments	lee	1
company	2	Meet Me Inside	lee	1
company	2	Meet Me Inside	washington	1
company	2	Meet Me Inside	burr	1
company	2	Meet Me Inside	hamilton	1
company	2	Meet Me Inside	laurens	1
company	2	Meet Me Inside	conway	1
company	9	Guns and Ships	betsy	1
company	9	Guns and Ships	lafayette	1
company	9	Guns and Ships	rochambeau	1
company	9	Guns and Ships	hamilton	1
company	8	Yorktown (The World Turned Upside Down)	hamilton	1
company	8	Yorktown (The World Turned Upside Down)	lafayette	1
company	8	Yorktown (The World Turned Upside Down)	eliza	1
company	8	Yorktown (The World Turned Upside Down)	laurens	1
company	8	Yorktown (The World Turned Upside Down)	mulligan	1
company	8	Yorktown (The World Turned Upside Down)	washington	1
company	10	Non-Stop	burr	1
company	10	Non-Stop	hamilton	1
company	10	Non-Stop	weeks	1
company	10	Non-Stop	angelica	1
company	10	Non-Stop	madison	1
company	10	Non-Stop	jay	1
washington	3	Alexander Hamilton	hamilton	1
washington	33	Right Hand Man	admiralHowe	1
washington	33	Right Hand Man	washington	1
washington	33	Right Hand Man	hamilton	1
washington	33	Right Hand Man	burr	1
washington	33	Right Hand Man	generalMontgomery	1
washington	33	Right Hand Man	green	1
washington	33	Right Hand Man	knox	1
washington	33	Right Hand Man	laurens	1
washington	33	Right Hand Man	mulligan	1
washington	33	Right Hand Man	lafayette	1
washington	15	Stay Alive	washington	1
washington	15	Stay Alive	hamilton	1
washington	15	Stay Alive	lee	1
washington	15	Stay Alive	lafayette	1
washington	15	Stay Alive	laurens	1
washington	15	Meet Me Inside	lee	1
washington	15	Meet Me Inside	washington	1
washington	15	Meet Me Inside	burr	1
washington	15	Meet Me Inside	hamilton	1
washington	15	Meet Me Inside	laurens	1
washington	15	Meet Me Inside	conway	1
washington	8	Guns and Ships	betsy	1
washington	8	Guns and Ships	lafayette	1
washington	8	Guns and Ships	rochambeau	1
washington	8	Guns and Ships	hamilton	1
washington	2	Yorktown (The World Turned Upside Down)	hamilton	1
washington	2	Yorktown (The World Turned Upside Down)	lafayette	1
washington	2	Yorktown (The World Turned Upside Down)	eliza	1
washington	2	Yorktown (The World Turned Upside Down)	laurens	1
washington	2	Yorktown (The World Turned Upside Down)	mulligan	1
washington	2	Yorktown (The World Turned Upside Down)	washington	1
washington	6	Non-Stop	burr	1
washington	6	Non-Stop	hamilton	1
washington	6	Non-Stop	weeks	1
washington	6	Non-Stop	angelica	1
washington	6	Non-Stop	madison	1
washington	6	Non-Stop	jay	1
women	1	Alexander Hamilton	hamilton	1
women	5	The Schuyler Sisters	philipS	1
women	5	The Schuyler Sisters	peggy	1
women	5	The Schuyler Sisters	angelica	1
women	5	The Schuyler Sisters	eliza	1
women	5	The Schuyler Sisters	schuylerSis	1
women	5	The Schuyler Sisters	burr	1
women	5	The Schuyler Sisters	paine	1
women	5	The Schuyler Sisters	jefferson	1
women	3	Right Hand Man	admiralHowe	1
women	3	Right Hand Man	washington	1
women	3	Right Hand Man	hamilton	1
women	3	Right Hand Man	burr	1
women	3	Right Hand Man	generalMontgomery	1
women	3	Right Hand Man	green	1
women	3	Right Hand Man	knox	1
women	3	Right Hand Man	laurens	1
women	3	Right Hand Man	mulligan	1
women	3	Right Hand Man	lafayette	1
women	18	Helpless	eliza	1
women	18	Helpless	peggy	1
women	18	Helpless	angelica	1
women	18	Satisfied	angelica	1
women	18	Satisfied	hamilton	1
women	18	Satisfied	franklin	1
women	18	Satisfied	eliza	1
women	18	Satisfied	schuylerSis	1
women	6	Wait for It	theodosiaMother	1
women	6	Wait for It	hamilton	1
women	1	Stay Alive	washington	1
women	1	Stay Alive	hamilton	1
women	1	Stay Alive	lee	1
women	1	Stay Alive	lafayette	1
women	1	Stay Alive	laurens	1
women	3	Guns and Ships	betsy	1
women	3	Guns and Ships	lafayette	1
women	3	Guns and Ships	rochambeau	1
women	3	Guns and Ships	hamilton	1
women	4	Non-Stop	burr	1
women	4	Non-Stop	hamilton	1
women	4	Non-Stop	weeks	1
women	4	Non-Stop	angelica	1
women	4	Non-Stop	madison	1
women	4	Non-Stop	jay	1
men	2	Alexander Hamilton	hamilton	1
men	4	The Schuyler Sisters	philipS	1
men	4	The Schuyler Sisters	peggy	1
men	4	The Schuyler Sisters	angelica	1
men	4	The Schuyler Sisters	eliza	1
men	4	The Schuyler Sisters	schuylerSis	1
men	4	The Schuyler Sisters	burr	1
men	4	The Schuyler Sisters	paine	1
men	4	The Schuyler Sisters	jefferson	1
men	3	A Winter's Ball	washington	1
men	3	A Winter's Ball	hamilton	1
men	3	A Winter's Ball	marthaWashington	1
men	3	A Winter's Ball	schuylerSis	1
men	3	A Winter's Ball	burr	1
men	27	Satisfied	angelica	1
men	27	Satisfied	hamilton	1
men	27	Satisfied	franklin	1
men	27	Satisfied	eliza	1
men	27	Satisfied	schuylerSis	1
men	8	Wait for It	theodosiaMother	1
men	8	Wait for It	hamilton	1
men	2	Ten Duel Commandments	hamilton	1
men	2	Ten Duel Commandments	burr	1
men	2	Ten Duel Commandments	lee	1
men	4	Guns and Ships	betsy	1
men	4	Guns and Ships	lafayette	1
men	4	Guns and Ships	rochambeau	1
men	4	Guns and Ships	hamilton	1
men	1	Yorktown (The World Turned Upside Down)	hamilton	1
men	1	Yorktown (The World Turned Upside Down)	lafayette	1
men	1	Yorktown (The World Turned Upside Down)	eliza	1
men	1	Yorktown (The World Turned Upside Down)	laurens	1
men	1	Yorktown (The World Turned Upside Down)	mulligan	1
men	1	Yorktown (The World Turned Upside Down)	washington	1
men	3	Non-Stop	burr	1
men	3	Non-Stop	hamilton	1
men	3	Non-Stop	weeks	1
men	3	Non-Stop	angelica	1
men	3	Non-Stop	madison	1
men	3	Non-Stop	jay	1
mulligan	1	Alexander Hamilton	hamilton	1
mulligan	7	Aaron Burr, Sir	burr	1
mulligan	7	Aaron Burr, Sir	hamilton	1
mulligan	7	Aaron Burr, Sir	laurens	1
mulligan	7	Aaron Burr, Sir	sAdams	1
mulligan	7	Aaron Burr, Sir	lafayette	1
mulligan	7	Aaron Burr, Sir	mulligan	1
mulligan	15	My Shot	kingGeorge	1
mulligan	15	My Shot	burr	1
mulligan	15	My Shot	lafayette	1
mulligan	15	My Shot	laurens	1
mulligan	1	Farmer Refuted	seabury	1
mulligan	1	Farmer Refuted	kingGeorge	1
