53.3322	-6.2000	Sandymount Strand	Christianity
53.3322	-6.2000	Sandymount Strand	Arius
53.3322	-6.2000	Sandymount Strand	Arius
53.3322	-6.2000	Sandymount Strand	Sara
53.3322	-6.2000	Sandymount Strand	Stephen
53.3322	-6.2000	Sandymount Strand	Sally
53.3322	-6.2000	Sandymount Strand	Stephen
53.3322	-6.2000	Sandymount Strand	Christianity
53.3322	-6.2000	Sandymount Strand	Christianity
53.3322	-6.2000	Sandymount Strand	Harry
53.3322	-6.2000	Sandymount Strand	Stephen
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Stephen
53.3322	-6.2000	Sandymount Strand	Walter
53.3322	-6.2000	Sandymount Strand	Walter
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Goff
53.3322	-6.2000	Sandymount Strand	Shapland Tandy
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Walter
53.3322	-6.2000	Sandymount Strand	Harry
53.3322	-6.2000	Sandymount Strand	Walter
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Stephen
53.3322	-6.2000	Sandymount Strand	Harry
53.3322	-6.2000	Sandymount Strand	Crissie
53.3322	-6.2000	Sandymount Strand	Harry
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Harry
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Harry
53.3322	-6.2000	Sandymount Strand	Walter
53.3322	-6.2000	Sandymount Strand	Harry
53.3322	-6.2000	Sandymount Strand	Richie
53.3322	-6.2000	Sandymount Strand	Stephen
53.3322	-6.2000	Sandymount Strand	Stephen
53.3322	-6.2000	Sandymount Strand	Christianity
53.3322	-6.2000	Sandymount Strand	Abbas
53.3322	-6.2000	Sandymount Strand	Stephen
53.3322	-6.2000	Sandymount Strand	Christianity
53.3322	-6.2000	Sandymount Strand	Stephen
53.3322	-6.2000	Sandymount Strand	Sara
53.3322	-6.2000	Sandymount Strand	Joseph
53.3322	-6.2000	Sandymount Strand	Sara
53.3322	-6.2000	Sandymount Strand	Leo Taxil
53.3322	-6.2000	Sandymount Strand	Joseph
53.3322	-6.2000	Sandymount Strand	Sara
53.3322	-6.2000	Sandymount Strand	Joseph
53.3322	-6.2000	Sandymount Strand	Stephen Dedalus
53.3322	-6.2000	Sandymount Strand	Kevin Egan
53.3322	-6.2000	Sandymount Strand	Patrice
53.3322	-6.2000	Sandymount Strand	Arthur Griffith
53.3322	-6.2000	Sandymount Strand	Queen Victoria
53.3322	-6.2000	Sandymount Strand	Richard Burke
53.3322	-6.2000	Sandymount Strand	Egan
53.3322	-6.2000	Sandymount Strand	Kevin Egan
53.3322	-6.2000	Sandymount Strand	Vikings
53.3322	-6.2000	Sandymount Strand	Bible
53.3322	-6.2000	Sandymount Strand	Bruce
53.3322	-6.2000	Sandymount Strand	Thomas Fitzgerald
53.3322	-6.2000	Sandymount Strand	Perkin Warbeck
53.3322	-6.2000	Sandymount Strand	Lambert Simnel
53.3322	-6.2000	Sandymount Strand	cocklepicker
53.3322	-6.2000	Sandymount Strand	Queen Cassiopeia
53.3322	-6.2000	Sandymount Strand	Hodges Figgis
53.3322	-6.2000	Sandymount Strand	Leeson Park
53.3322	-6.2000	Sandymount Strand	53.327952800
53.3322	-6.2000	Sandymount Strand	-6.251978300
53.3322	-6.2000	Sandymount Strand	Stevie
53.3322	-6.2000	Sandymount Strand	Kevin Egan
53.3322	-6.2000	Sandymount Strand	Greek Mythology
53.3322	-6.2000	Sandymount Strand	Esther Osvalt
53.3322	-6.2000	Sandymount Strand	Aurelius Ambrosius
53.3322	-6.2000	Sandymount Strand	Greek Mythology
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Dublin road
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Lower Abbey Street
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	travelling show
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Judaism
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Wilhelm II
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	priest
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	domestic medicine manual
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Lord Byron
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Leslie Stuart
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Florence Elizabeth Chandler Maybrick
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Charles Francois Gounod
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	G.J. Whyte-Melville
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Rathmines park
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Dublin Road
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Stanley G. Gardner
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	The Lily of Killarney
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Queen's County Market
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	County Cork
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	44 Clarendon St Dublin
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Kathleen ni Houlihan
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	John Henry Cardinal Newman
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Sinn Fein
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	South Africa
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Stephanus Johannes Paulus Kruger
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Phoenix Park Dublin
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Scottish Infantry
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	cavalry
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Tugela river
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	67 Grafton St Dublin
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	magazine
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	weight loss
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Mrs. H. Denham Balbraith
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Parnell
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Mrs. Edward Langtry
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Francois Rabelais
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Charles K. Harris
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Prince of Wales
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Mary St and Jervis St Dublin
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	48 Mary St Dublin
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	southeastern Dublin
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	The 7 Wonders of the World
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Lady Hester Lucy Stanhope
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	France
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Wilkie Collins
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Ellen Wood
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Ellen Wood
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Mary Elizabeth Braddon
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Edward Bulwer-Lytton
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Margaret Wolfe Hungerford
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Daniel Defoe
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Ulysses S. Grant
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Judaism
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Garnet Joseph Wolseley
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Bushmills Ireland
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Matthew Dillon
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
