Homer	Dalkey, Dublin Bay	8	Cochrane
Homer	Dalkey, Dublin Bay	8	Sargent
Homer	Dalkey, Dublin Bay	8	Mr. Deasy
Christianity	Sandymount Strand	10	Joyce
Christianity	Sandymount Strand	10	unknown
Christianity	Sandymount Strand	10	Joyce?
Christianity	Sandymount Strand	10	Arius?
Christianity	Sandymount Strand	10	unknown?
Christianity	Sandymount Strand	10	Richie?
Christianity	Sandymount Strand	10	Abbas?
Christianity	Sandymount Strand	10	Stephen?
Christianity	Sandymount Strand	10	Joseph
Christianity	Sandymount Strand	10	Sara
Queen Victoria	Sandymount Strand	10	Joyce
Queen Victoria	Sandymount Strand	10	unknown
Queen Victoria	Sandymount Strand	10	Joyce?
Queen Victoria	Sandymount Strand	10	Arius?
Queen Victoria	Sandymount Strand	10	unknown?
Queen Victoria	Sandymount Strand	10	Richie?
Queen Victoria	Sandymount Strand	10	Abbas?
Queen Victoria	Sandymount Strand	10	Stephen?
Queen Victoria	Sandymount Strand	10	Joseph
Queen Victoria	Sandymount Strand	10	Sara
Vikings	Sandymount Strand	10	Joyce
Vikings	Sandymount Strand	10	unknown
Vikings	Sandymount Strand	10	Joyce?
Vikings	Sandymount Strand	10	Arius?
Vikings	Sandymount Strand	10	unknown?
Vikings	Sandymount Strand	10	Richie?
Vikings	Sandymount Strand	10	Abbas?
Vikings	Sandymount Strand	10	Stephen?
Vikings	Sandymount Strand	10	Joseph
Vikings	Sandymount Strand	10	Sara
Queen Cassiopeia	Sandymount Strand	10	Joyce
Queen Cassiopeia	Sandymount Strand	10	unknown
Queen Cassiopeia	Sandymount Strand	10	Joyce?
Queen Cassiopeia	Sandymount Strand	10	Arius?
Queen Cassiopeia	Sandymount Strand	10	unknown?
Queen Cassiopeia	Sandymount Strand	10	Richie?
Queen Cassiopeia	Sandymount Strand	10	Abbas?
Queen Cassiopeia	Sandymount Strand	10	Stephen?
Queen Cassiopeia	Sandymount Strand	10	Joseph
Queen Cassiopeia	Sandymount Strand	10	Sara
Greek Mythology	Sandymount Strand	10	Joyce
Greek Mythology	Sandymount Strand	10	unknown
Greek Mythology	Sandymount Strand	10	Joyce?
Greek Mythology	Sandymount Strand	10	Arius?
Greek Mythology	Sandymount Strand	10	unknown?
Greek Mythology	Sandymount Strand	10	Richie?
Greek Mythology	Sandymount Strand	10	Abbas?
Greek Mythology	Sandymount Strand	10	Stephen?
Greek Mythology	Sandymount Strand	10	Joseph
Greek Mythology	Sandymount Strand	10	Sara
Aurelius Ambrosius	Sandymount Strand	10	Joyce
Aurelius Ambrosius	Sandymount Strand	10	unknown
Aurelius Ambrosius	Sandymount Strand	10	Joyce?
Aurelius Ambrosius	Sandymount Strand	10	Arius?
Aurelius Ambrosius	Sandymount Strand	10	unknown?
Aurelius Ambrosius	Sandymount Strand	10	Richie?
Aurelius Ambrosius	Sandymount Strand	10	Abbas?
Aurelius Ambrosius	Sandymount Strand	10	Stephen?
Aurelius Ambrosius	Sandymount Strand	10	Joseph
Aurelius Ambrosius	Sandymount Strand	10	Sara
Greek Mythology?	Sandymount Strand	10	Joyce
Greek Mythology?	Sandymount Strand	10	unknown
Greek Mythology?	Sandymount Strand	10	Joyce?
Greek Mythology?	Sandymount Strand	10	Arius?
Greek Mythology?	Sandymount Strand	10	unknown?
Greek Mythology?	Sandymount Strand	10	Richie?
Greek Mythology?	Sandymount Strand	10	Abbas?
Greek Mythology?	Sandymount Strand	10	Stephen?
Greek Mythology?	Sandymount Strand	10	Joseph
Greek Mythology?	Sandymount Strand	10	Sara
Shakespeare	49 Westland Row	3	 Leopold Bloom
Shakespeare	49 Westland Row	3	M'Coy
Shakespeare	49 Westland Row	3	Leopold Bloom
Shakespeare	46 Westland Row	1	John Conmee S.J.
Robert M. Adams	31 Westland Row	3	M'Coy
Robert M. Adams	31 Westland Row	3	Leopold Bloom
Robert M. Adams	31 Westland Row	3	Leopold BLoom
proverb	31 Westland Row	3	M'Coy
proverb	31 Westland Row	3	Leopold Bloom
proverb	31 Westland Row	3	Leopold BLoom
Thomas Moore	31 Westland Row	3	M'Coy
Thomas Moore	31 Westland Row	3	Leopold Bloom
Thomas Moore	31 Westland Row	3	Leopold BLoom
Mozart	31 Westland Row	3	M'Coy
Mozart	31 Westland Row	3	Leopold Bloom
Mozart	31 Westland Row	3	Leopold BLoom
Mozart	46 Westland Row	1	John Conmee S.J.
Bret Harte	46 Westland Row	1	John Conmee S.J.
Pontius Pilate	46 Westland Row	1	John Conmee S.J.
Fanny Crosby	46 Westland Row	1	John Conmee S.J.
Gilbert and Sullivan	46 Westland Row	1	John Conmee S.J.
Stabat Mater	46 Westland Row	1	John Conmee S.J.
Giusseppe Saverio Raffaele	46 Westland Row	1	John Conmee S.J.
Giovanni Pierluigi da Palestrina	46 Westland Row	1	John Conmee S.J.
Rosenbach MS	46 Westland Row	1	John Conmee S.J.
Dr. Chase's Recipes or, Information for Everybody	1 Lincoln Place	4	chemist
Dr. Chase's Recipes or, Information for Everybody	1 Lincoln Place	4	Leopold Bloom
Dr. Chase's Recipes or, Information for Everybody	1 Lincoln Place	4	Leopold BLoom
Dr. Chase's Recipes or, Information for Everybody	1 Lincoln Place	4	Bantam Lyons
