53.358819;-6.265908;7 Eccles Street;place;G.J. Whyte-Melville;allusion
53.358819;-6.265908;7 Eccles Street;place;Rathmines park;allusion
53.358819;-6.265908;7 Eccles Street;place;Dublin Road;allusion
53.358819;-6.265908;7 Eccles Street;place;Stanley G. Gardner;allusion
53.358819;-6.265908;7 Eccles Street;place;The Lily of Killarney;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;Queen's County Market;allusion
53.358819;-6.265908;7 Eccles Street;place;County Cork;allusion
53.358819;-6.265908;7 Eccles Street;place;44 Clarendon St Dublin;allusion
53.358819;-6.265908;7 Eccles Street;place;Kathleen ni Houlihan;allusion
53.358819;-6.265908;7 Eccles Street;place;John Henry Cardinal Newman;allusion
53.358819;-6.265908;7 Eccles Street;place;Sinn Fein;allusion
53.358819;-6.265908;7 Eccles Street;place;South Africa;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephanus Johannes Paulus Kruger;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Phoenix Park Dublin;allusion
53.358819;-6.265908;7 Eccles Street;place;Scottish Infantry;allusion
53.358819;-6.265908;7 Eccles Street;place;cavalry;allusion
53.358819;-6.265908;7 Eccles Street;place;Tugela river;allusion
53.358819;-6.265908;7 Eccles Street;place;67 Grafton St Dublin;allusion
53.358819;-6.265908;7 Eccles Street;place;magazine;allusion
53.358819;-6.265908;7 Eccles Street;place;weight loss;allusion
53.358819;-6.265908;7 Eccles Street;place;Mrs. H. Denham Balbraith;allusion
53.358819;-6.265908;7 Eccles Street;place;Parnell;allusion
53.358819;-6.265908;7 Eccles Street;place;Mrs. Edward Langtry;allusion
53.358819;-6.265908;7 Eccles Street;place;Francois Rabelais;allusion
53.358819;-6.265908;7 Eccles Street;place;Charles K. Harris;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Prince of Wales;allusion
53.358819;-6.265908;7 Eccles Street;place;Mary St and Jervis St Dublin;allusion
53.358819;-6.265908;7 Eccles Street;place;48 Mary St Dublin;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;southeastern Dublin;allusion
53.358819;-6.265908;7 Eccles Street;place;The 7 Wonders of the World;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Lady Hester Lucy Stanhope;allusion
53.358819;-6.265908;7 Eccles Street;place;France;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;Wilkie Collins;allusion
53.358819;-6.265908;7 Eccles Street;place;Ellen Wood;allusion
53.358819;-6.265908;7 Eccles Street;place;Ellen Wood;allusion
53.358819;-6.265908;7 Eccles Street;place;Mary Elizabeth Braddon;allusion
53.358819;-6.265908;7 Eccles Street;place;Edward Bulwer-Lytton;allusion
53.358819;-6.265908;7 Eccles Street;place;Margaret Wolfe Hungerford;allusion
53.358819;-6.265908;7 Eccles Street;place;Daniel Defoe;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Ulysses S. Grant;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Judaism;allusion
53.358819;-6.265908;7 Eccles Street;place;Garnet Joseph Wolseley;allusion
53.358819;-6.265908;7 Eccles Street;place;Bushmills Ireland;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;Matthew Dillon;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;H.S. Clarke and E.B. Farmer;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Wilford Morgan;allusion
53.358819;-6.265908;7 Eccles Street;place;County Wexford Ireland;allusion
53.358819;-6.265908;7 Eccles Street;place;Alfonso XIII;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Oriental SN Company;allusion
53.358819;-6.265908;7 Eccles Street;place;Will S. Hays;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Royal Naval Reserve;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;women's rights;allusion
53.358819;-6.265908;7 Eccles Street;place;Elizabeth Smith Miller;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;Celtic design;allusion
53.358819;-6.265908;7 Eccles Street;place;F.E. Weatherly and Hope Temple;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Dublin parks;allusion
53.358819;-6.265908;7 Eccles Street;place;mannikins;allusion
53.358819;-6.265908;7 Eccles Street;place;bank holiday;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Roman Mythology;allusion
53.358819;-6.265908;7 Eccles Street;place;newspaper;allusion
53.358819;-6.265908;7 Eccles Street;place;10 Harcourt St Dublin;allusion
53.358819;-6.265908;7 Eccles Street;place;Nelson St Dublin;allusion
53.358819;-6.265908;7 Eccles Street;place;superstition;allusion
53.358819;-6.265908;7 Eccles Street;place;superstition;allusion
53.358819;-6.265908;7 Eccles Street;place;Freeman Crofts Wills;allusion
53.358819;-6.265908;7 Eccles Street;place;Herbert Beerbohm Tree;allusion
53.358819;-6.265908;7 Eccles Street;place;Martin Harvey;allusion
53.358819;-6.265908;7 Eccles Street;place;superstition;allusion
53.358819;-6.265908;7 Eccles Street;place;Mrs and Mr Wiliam Hunter Kendal;allusion
53.358819;-6.265908;7 Eccles Street;place;GA Greene;allusion
53.358819;-6.265908;7 Eccles Street;place;superstition;allusion
53.358819;-6.265908;7 Eccles Street;place;superstition;allusion
53.358819;-6.265908;7 Eccles Street;place;Robert Southey;allusion
53.358819;-6.265908;7 Eccles Street;place;JH Collins;allusion
53.358819;-6.265908;7 Eccles Street;place;Irish Politics;allusion
53.358819;-6.265908;7 Eccles Street;place;Sinn Fein;allusion
53.358819;-6.265908;7 Eccles Street;place;Arthur Griffith;allusion
53.358819;-6.265908;7 Eccles Street;place;outskirts of Dublin;allusion
53.358819;-6.265908;7 Eccles Street;place;Aristotle;allusion
53.358819;-6.265908;7 Eccles Street;place;Judaism;allusion
53.358819;-6.265908;7 Eccles Street;place;Trinity College;allusion
53.358819;-6.265908;7 Eccles Street;place;Hughie Cannon;allusion
53.358819;-6.265908;7 Eccles Street;place;James Thornton;allusion
53.358819;-6.265908;7 Eccles Street;place;Claxon Bellamy and JL Hatton;allusion
53.358819;-6.265908;7 Eccles Street;place;Maritana;allusion
53.358819;-6.265908;7 Eccles Street;place;Dublin train station;allusion
53.358819;-6.265908;7 Eccles Street;place;fortune telling;allusion
53.358819;-6.265908;7 Eccles Street;place;Irish Whiskey;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;fortune telling;allusion
53.358819;-6.265908;7 Eccles Street;place;fortune telling;allusion
53.358819;-6.265908;7 Eccles Street;place;Julius Caesar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Spanish monk;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;HW Challis and William V Wallace;allusion
53.358819;-6.265908;7 Eccles Street;place;The Odyssey;allusion
53.358819;-6.265908;7 Eccles Street;place;fortune telling;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Juan Valera Y Alcala Galiano;allusion
53.358819;-6.265908;7 Eccles Street;place;superstition;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;9 Suffolk Street;allusion
53.358819;-6.265908;7 Eccles Street;place;Dublin Corporation Food Market;allusion
53.358819;-6.265908;7 Eccles Street;place;Don Giovanni;allusion
53.358819;-6.265908;7 Eccles Street;place;Wife of Scarli;allusion
53.358819;-6.265908;7 Eccles Street;place;James Montgomery;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;33 Sackville St Upper;allusion
53.358819;-6.265908;7 Eccles Street;place;29-32 Sackville St Upper;allusion
53.358819;-6.265908;7 Eccles Street;place;Lipton's Tea;allusion
53.358819;-6.265908;7 Eccles Street;place;Iona Opie;allusion
53.358819;-6.265908;7 Eccles Street;place;Iona Opie;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Gibraltar;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Saint Patrick;allusion
53.358819;-6.265908;7 Eccles Street;place;Patrick Father;allusion
53.358819;-6.265908;7 Eccles Street;place;Potitus;allusion
53.358819;-6.265908;7 Eccles Street;place;Greek Mythology;allusion
53.358819;-6.265908;7 Eccles Street;place;Pope Celestine I;allusion
53.358819;-6.265908;7 Eccles Street;place;King of Ireland;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Owen Goldberg;allusion
53.358819;-6.265908;7 Eccles Street;place;Cecil Turnbull;allusion
53.358819;-6.265908;7 Eccles Street;place;Percy Apjohn;allusion
53.358819;-6.265908;7 Eccles Street;place;Brian Tweedy;allusion
53.358819;-6.265908;7 Eccles Street;place;Marion Tweedy;allusion
53.358819;-6.265908;7 Eccles Street;place;Matthew Dillon;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Francis Froedman;allusion
53.358819;-6.265908;7 Eccles Street;place;Christianity;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Michael Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Jesuit Order;allusion
