bedford row	1		outskirts of dublin
ormond quay lower	1		outskirts of dublin
mary's abbey	1		outskirts of dublin
christchurch place	1		outskirts of dublin
lord edward street	1		outskirts of dublin
cork hill	1		outskirts of dublin
parliament street	1		outskirts of dublin
33 dame street	1		outskirts of dublin
nelson street	1		outskirts of dublin
60 mount street lower	1		outskirts of dublin
clare street	1		outskirts of dublin
31 merrion square north	1		outskirts of dublin
1 merrion square north	1		outskirts of dublin
wicklow street	1		outskirts of dublin
bridge street	1		outskirts of dublin
sean heuston bridge	1		outskirts of dublin
rory o'more bridge	1		outskirts of dublin
father mathew bridge	1		outskirts of dublin
29 kildare street	1		outskirts of dublin
arran quay	1		outskirts of dublin
o'donovan rossa bridge	1		outskirts of dublin
ormond quay upper	1		outskirts of dublin
wood quay	1		outskirts of dublin
grattan bridge	1		outskirts of dublin
11 wellington quay	1		outskirts of dublin
2 wellington quay	1		outskirts of dublin
granby row	1		outskirts of dublin
merrion square	1		outskirts of dublin
mount street lower	1		outskirts of dublin
haddington road	1		outskirts of dublin
northumberland road	1		outskirts of dublin
loopline bridge	1		outskirts of dublin
sandycove	1		outskirts of dublin
dalkey, dublin bay	1		trinity college
sandymount strand	1		trinity college
leeson park	1		trinity college
7 eccles street	1		trinity college
windmill lane	1		trinity college
18 rogerson's quay	1		trinity college
19 rogerson's quay	1		trinity college
lime street	1		trinity college
townsend street	1		trinity college
26 lombard street e.	1		trinity college
164 north strand road	1		trinity college
6 westland row	1		trinity college
49 westland row	1		trinity college
31 westland row	1		trinity college
pearse street	1		trinity college
cumberland street	1		trinity college
153 pearse street	1		trinity college
the coombe	1		trinity college
46 westland row	1		trinity college
1 lincoln place	1		trinity college
11 leinster street	1		trinity college
arbour hill	1		trinity college
ringsend road	1		trinity college
hume street	1		trinity college
nelson's pillar	1		trinity college
rutland grove	1		trinity college
blessington street	1		trinity college
berkely street	1		trinity college
eccles street	1		trinity college
phibsborough road	1		trinity college
finglas road	1		trinity college
mountjoy square	1		trinity college
fitzgibbon street	1		trinity college
north circular road	1		trinity college
n. strand road	1		trinity college
newcomen bridge	1		trinity college
annesley bridge	1		trinity college
howth road	1		trinity college
malahide road	1		trinity college
dorset street lower	1		trinity college
clongowes fields	1		trinity college
grafton street	1		trinity college
college green	1		trinity college
8 ormond quay upper	1		trinity college
crampton court	1		trinity college
sycamore street	1		trinity college
jervis street	1		trinity college
essex street east	1		trinity college
merchant's arch	1		trinity college
wellington quay	1		trinity college
42 camden street lower	1		trinity college
25 bachelor's walk	1		trinity college
dame street	1		trinity college
o'connell bridge	1		trinity college
watling street	1		trinity college
27 bachelor's walk	1		trinity college
31 dame street	1		trinity college
island street	1		trinity college
fleet street	1		trinity college
bedford row	1		trinity college
ormond quay lower	1		trinity college
mary's abbey	1		trinity college
christchurch place	1		trinity college
lord edward street	1		trinity college
cork hill	1		trinity college
parliament street	1		trinity college
33 dame street	1		trinity college
nelson street	1		trinity college
60 mount street lower	1		trinity college
clare street	1		trinity college
31 merrion square north	1		trinity college
1 merrion square north	1		trinity college
wicklow street	1		trinity college
bridge street	1		trinity college
sean heuston bridge	1		trinity college
rory o'more bridge	1		trinity college
father mathew bridge	1		trinity college
29 kildare street	1		trinity college
arran quay	1		trinity college
o'donovan rossa bridge	1		trinity college
ormond quay upper	1		trinity college
wood quay	1		trinity college
grattan bridge	1		trinity college
11 wellington quay	1		trinity college
2 wellington quay	1		trinity college
granby row	1		trinity college
merrion square	1		trinity college
mount street lower	1		trinity college
haddington road	1		trinity college
northumberland road	1		trinity college
loopline bridge	1		trinity college
sandycove	1		trinity college
dalkey, dublin bay	1		dublin train station
sandymount strand	1		dublin train station
leeson park	1		dublin train station
7 eccles street	1		dublin train station
windmill lane	1		dublin train station
18 rogerson's quay	1		dublin train station
19 rogerson's quay	1		dublin train station
lime street	1		dublin train station
townsend street	1		dublin train station
26 lombard street e.	1		dublin train station
164 north strand road	1		dublin train station
6 westland row	1		dublin train station
49 westland row	1		dublin train station
31 westland row	1		dublin train station
pearse street	1		dublin train station
cumberland street	1		dublin train station
153 pearse street	1		dublin train station
the coombe	1		dublin train station
46 westland row	1		dublin train station
1 lincoln place	1		dublin train station
11 leinster street	1		dublin train station
arbour hill	1		dublin train station
ringsend road	1		dublin train station
hume street	1		dublin train station
nelson's pillar	1		dublin train station
rutland grove	1		dublin train station
blessington street	1		dublin train station
berkely street	1		dublin train station
eccles street	1		dublin train station
phibsborough road	1		dublin train station
finglas road	1		dublin train station
mountjoy square	1		dublin train station
fitzgibbon street	1		dublin train station
north circular road	1		dublin train station
n. strand road	1		dublin train station
newcomen bridge	1		dublin train station
annesley bridge	1		dublin train station
howth road	1		dublin train station
malahide road	1		dublin train station
dorset street lower	1		dublin train station
clongowes fields	1		dublin train station
grafton street	1		dublin train station
college green	1		dublin train station
8 ormond quay upper	1		dublin train station
crampton court	1		dublin train station
sycamore street	1		dublin train station
jervis street	1		dublin train station
essex street east	1		dublin train station
merchant's arch	1		dublin train station
wellington quay	1		dublin train station
42 camden street lower	1		dublin train station
25 bachelor's walk	1		dublin train station
dame street	1		dublin train station
o'connell bridge	1		dublin train station
watling street	1		dublin train station
27 bachelor's walk	1		dublin train station
31 dame street	1		dublin train station
island street	1		dublin train station
fleet street	1		dublin train station
bedford row	1		dublin train station
ormond quay lower	1		dublin train station
mary's abbey	1		dublin train station
christchurch place	1		dublin train station
lord edward street	1		dublin train station
cork hill	1		dublin train station
parliament street	1		dublin train station
33 dame street	1		dublin train station
nelson street	1		dublin train station
60 mount street lower	1		dublin train station
clare street	1		dublin train station
31 merrion square north	1		dublin train station
1 merrion square north	1		dublin train station
wicklow street	1		dublin train station
bridge street	1		dublin train station
sean heuston bridge	1		dublin train station
rory o'more bridge	1		dublin train station
father mathew bridge	1		dublin train station
29 kildare street	1		dublin train station
arran quay	1		dublin train station
o'donovan rossa bridge	1		dublin train station
ormond quay upper	1		dublin train station
wood quay	1		dublin train station
grattan bridge	1		dublin train station
11 wellington quay	1		dublin train station
2 wellington quay	1		dublin train station
granby row	1		dublin train station
merrion square	1		dublin train station
mount street lower	1		dublin train station
haddington road	1		dublin train station
northumberland road	1		dublin train station
loopline bridge	1		dublin train station
sandycove	1		dublin train station
dalkey, dublin bay	1	p	fortune telling
sandymount strand	1	p	fortune telling
leeson park	1	p	fortune telling
7 eccles street	1	p	fortune telling
windmill lane	1	p	fortune telling
18 rogerson's quay	1	p	fortune telling
19 rogerson's quay	1	p	fortune telling
lime street	1	p	fortune telling
townsend street	1	p	fortune telling
26 lombard street e.	1	p	fortune telling
164 north strand road	1	p	fortune telling
6 westland row	1	p	fortune telling
49 westland row	1	p	fortune telling
31 westland row	1	p	fortune telling
pearse street	1	p	fortune telling
cumberland street	1	p	fortune telling
153 pearse street	1	p	fortune telling
the coombe	1	p	fortune telling
46 westland row	1	p	fortune telling
1 lincoln place	1	p	fortune telling
11 leinster street	1	p	fortune telling
arbour hill	1	p	fortune telling
ringsend road	1	p	fortune telling
hume street	1	p	fortune telling
nelson's pillar	1	p	fortune telling
rutland grove	1	p	fortune telling
blessington street	1	p	fortune telling
berkely street	1	p	fortune telling
eccles street	1	p	fortune telling
phibsborough road	1	p	fortune telling
finglas road	1	p	fortune telling
mountjoy square	1	p	fortune telling
fitzgibbon street	1	p	fortune telling
north circular road	1	p	fortune telling
n. strand road	1	p	fortune telling
newcomen bridge	1	p	fortune telling
annesley bridge	1	p	fortune telling
howth road	1	p	fortune telling
malahide road	1	p	fortune telling
dorset street lower	1	p	fortune telling
clongowes fields	1	p	fortune telling
grafton street	1	p	fortune telling
college green	1	p	fortune telling
8 ormond quay upper	1	p	fortune telling
crampton court	1	p	fortune telling
sycamore street	1	p	fortune telling
jervis street	1	p	fortune telling
essex street east	1	p	fortune telling
merchant's arch	1	p	fortune telling
wellington quay	1	p	fortune telling
42 camden street lower	1	p	fortune telling
25 bachelor's walk	1	p	fortune telling
dame street	1	p	fortune telling
o'connell bridge	1	p	fortune telling
watling street	1	p	fortune telling
27 bachelor's walk	1	p	fortune telling
31 dame street	1	p	fortune telling
island street	1	p	fortune telling
fleet street	1	p	fortune telling
bedford row	1	p	fortune telling
ormond quay lower	1	p	fortune telling
mary's abbey	1	p	fortune telling
christchurch place	1	p	fortune telling
lord edward street	1	p	fortune telling
cork hill	1	p	fortune telling
parliament street	1	p	fortune telling
33 dame street	1	p	fortune telling
nelson street	1	p	fortune telling
60 mount street lower	1	p	fortune telling
clare street	1	p	fortune telling
31 merrion square north	1	p	fortune telling
1 merrion square north	1	p	fortune telling
wicklow street	1	p	fortune telling
bridge street	1	p	fortune telling
sean heuston bridge	1	p	fortune telling
rory o'more bridge	1	p	fortune telling
father mathew bridge	1	p	fortune telling
29 kildare street	1	p	fortune telling
arran quay	1	p	fortune telling
o'donovan rossa bridge	1	p	fortune telling
ormond quay upper	1	p	fortune telling
wood quay	1	p	fortune telling
grattan bridge	1	p	fortune telling
11 wellington quay	1	p	fortune telling
2 wellington quay	1	p	fortune telling
granby row	1	p	fortune telling
merrion square	1	p	fortune telling
mount street lower	1	p	fortune telling
haddington road	1	p	fortune telling
northumberland road	1	p	fortune telling
loopline bridge	1	p	fortune telling
sandycove	1	p	fortune telling
dalkey, dublin bay	1		irish whiskey
sandymount strand	1		irish whiskey
leeson park	1		irish whiskey
7 eccles street	1		irish whiskey
windmill lane	1		irish whiskey
18 rogerson's quay	1		irish whiskey
19 rogerson's quay	1		irish whiskey
lime street	1		irish whiskey
townsend street	1		irish whiskey
26 lombard street e.	1		irish whiskey
164 north strand road	1		irish whiskey
6 westland row	1		irish whiskey
49 westland row	1		irish whiskey
31 westland row	1		irish whiskey
pearse street	1		irish whiskey
cumberland street	1		irish whiskey
153 pearse street	1		irish whiskey
the coombe	1		irish whiskey
46 westland row	1		irish whiskey
1 lincoln place	1		irish whiskey
11 leinster street	1		irish whiskey
arbour hill	1		irish whiskey
ringsend road	1		irish whiskey
hume street	1		irish whiskey
nelson's pillar	1		irish whiskey
rutland grove	1		irish whiskey
blessington street	1		irish whiskey
berkely street	1		irish whiskey
eccles street	1		irish whiskey
phibsborough road	1		irish whiskey
finglas road	1		irish whiskey
mountjoy square	1		irish whiskey
fitzgibbon street	1		irish whiskey
north circular road	1		irish whiskey
n. strand road	1		irish whiskey
newcomen bridge	1		irish whiskey
annesley bridge	1		irish whiskey
howth road	1		irish whiskey
malahide road	1		irish whiskey
dorset street lower	1		irish whiskey
clongowes fields	1		irish whiskey
grafton street	1		irish whiskey
college green	1		irish whiskey
8 ormond quay upper	1		irish whiskey
crampton court	1		irish whiskey
sycamore street	1		irish whiskey
jervis street	1		irish whiskey
essex street east	1		irish whiskey
merchant's arch	1		irish whiskey
wellington quay	1		irish whiskey
42 camden street lower	1		irish whiskey
25 bachelor's walk	1		irish whiskey
dame street	1		irish whiskey
o'connell bridge	1		irish whiskey
watling street	1		irish whiskey
27 bachelor's walk	1		irish whiskey
31 dame street	1		irish whiskey
island street	1		irish whiskey
fleet street	1		irish whiskey
bedford row	1		irish whiskey
ormond quay lower	1		irish whiskey
mary's abbey	1		irish whiskey
christchurch place	1		irish whiskey
lord edward street	1		irish whiskey
cork hill	1		irish whiskey
parliament street	1		irish whiskey
33 dame street	1		irish whiskey
nelson street	1		irish whiskey
60 mount street lower	1		irish whiskey
clare street	1		irish whiskey
31 merrion square north	1		irish whiskey
1 merrion square north	1		irish whiskey
wicklow street	1		irish whiskey
bridge street	1		irish whiskey
sean heuston bridge	1		irish whiskey
rory o'more bridge	1		irish whiskey
father mathew bridge	1		irish whiskey
29 kildare street	1		irish whiskey
arran quay	1		irish whiskey
o'donovan rossa bridge	1		irish whiskey
ormond quay upper	1		irish whiskey
wood quay	1		irish whiskey
grattan bridge	1		irish whiskey
11 wellington quay	1		irish whiskey
2 wellington quay	1		irish whiskey
granby row	1		irish whiskey
merrion square	1		irish whiskey
mount street lower	1		irish whiskey
haddington road	1		irish whiskey
northumberland road	1		irish whiskey
loopline bridge	1		irish whiskey
sandycove	1		irish whiskey
dalkey, dublin bay	1		spanish monk
sandymount strand	1		spanish monk
leeson park	1		spanish monk
7 eccles street	1		spanish monk
windmill lane	1		spanish monk
18 rogerson's quay	1		spanish monk
19 rogerson's quay	1		spanish monk
lime street	1		spanish monk
townsend street	1		spanish monk
26 lombard street e.	1		spanish monk
164 north strand road	1		spanish monk
6 westland row	1		spanish monk
49 westland row	1		spanish monk
31 westland row	1		spanish monk
pearse street	1		spanish monk
cumberland street	1		spanish monk
153 pearse street	1		spanish monk
the coombe	1		spanish monk
46 westland row	1		spanish monk
1 lincoln place	1		spanish monk
11 leinster street	1		spanish monk
arbour hill	1		spanish monk
ringsend road	1		spanish monk
hume street	1		spanish monk
nelson's pillar	1		spanish monk
rutland grove	1		spanish monk
blessington street	1		spanish monk
berkely street	1		spanish monk
eccles street	1		spanish monk
phibsborough road	1		spanish monk
finglas road	1		spanish monk
mountjoy square	1		spanish monk
fitzgibbon street	1		spanish monk
north circular road	1		spanish monk
n. strand road	1		spanish monk
newcomen bridge	1		spanish monk
annesley bridge	1		spanish monk
howth road	1		spanish monk
malahide road	1		spanish monk
dorset street lower	1		spanish monk
clongowes fields	1		spanish monk
grafton street	1		spanish monk
college green	1		spanish monk
8 ormond quay upper	1		spanish monk
crampton court	1		spanish monk
sycamore street	1		spanish monk
jervis street	1		spanish monk
essex street east	1		spanish monk
merchant's arch	1		spanish monk
wellington quay	1		spanish monk
42 camden street lower	1		spanish monk
25 bachelor's walk	1		spanish monk
dame street	1		spanish monk
o'connell bridge	1		spanish monk
watling street	1		spanish monk
27 bachelor's walk	1		spanish monk
31 dame street	1		spanish monk
island street	1		spanish monk
fleet street	1		spanish monk
bedford row	1		spanish monk
ormond quay lower	1		spanish monk
mary's abbey	1		spanish monk
christchurch place	1		spanish monk
lord edward street	1		spanish monk
cork hill	1		spanish monk
parliament street	1		spanish monk
33 dame street	1		spanish monk
nelson street	1		spanish monk
60 mount street lower	1		spanish monk
clare street	1		spanish monk
31 merrion square north	1		spanish monk
1 merrion square north	1		spanish monk
wicklow street	1		spanish monk
bridge street	1		spanish monk
sean heuston bridge	1		spanish monk
rory o'more bridge	1		spanish monk
father mathew bridge	1		spanish monk
29 kildare street	1		spanish monk
arran quay	1		spanish monk
o'donovan rossa bridge	1		spanish monk
ormond quay upper	1		spanish monk
wood quay	1		spanish monk
grattan bridge	1		spanish monk
11 wellington quay	1		spanish monk
2 wellington quay	1		spanish monk
granby row	1		spanish monk
merrion square	1		spanish monk
mount street lower	1		spanish monk
haddington road	1		spanish monk
northumberland road	1		spanish monk
loopline bridge	1		spanish monk
sandycove	1		spanish monk
dalkey, dublin bay	1		9 suffolk street
sandymount strand	1		9 suffolk street
leeson park	1		9 suffolk street
7 eccles street	1		9 suffolk street
windmill lane	1		9 suffolk street
18 rogerson's quay	1		9 suffolk street
19 rogerson's quay	1		9 suffolk street
lime street	1		9 suffolk street
townsend street	1		9 suffolk street
26 lombard street e.	1		9 suffolk street
164 north strand road	1		9 suffolk street
6 westland row	1		9 suffolk street
49 westland row	1		9 suffolk street
31 westland row	1		9 suffolk street
pearse street	1		9 suffolk street
cumberland street	1		9 suffolk street
153 pearse street	1		9 suffolk street
the coombe	1		9 suffolk street
46 westland row	1		9 suffolk street
1 lincoln place	1		9 suffolk street
11 leinster street	1		9 suffolk street
arbour hill	1		9 suffolk street
ringsend road	1		9 suffolk street
hume street	1		9 suffolk street
nelson's pillar	1		9 suffolk street
rutland grove	1		9 suffolk street
blessington street	1		9 suffolk street
berkely street	1		9 suffolk street
eccles street	1		9 suffolk street
phibsborough road	1		9 suffolk street
finglas road	1		9 suffolk street
mountjoy square	1		9 suffolk street
fitzgibbon street	1		9 suffolk street
north circular road	1		9 suffolk street
n. strand road	1		9 suffolk street
newcomen bridge	1		9 suffolk street
annesley bridge	1		9 suffolk street
howth road	1		9 suffolk street
malahide road	1		9 suffolk street
dorset street lower	1		9 suffolk street
clongowes fields	1		9 suffolk street
grafton street	1		9 suffolk street
college green	1		9 suffolk street
8 ormond quay upper	1		9 suffolk street
crampton court	1		9 suffolk street
sycamore street	1		9 suffolk street
jervis street	1		9 suffolk street
essex street east	1		9 suffolk street
merchant's arch	1		9 suffolk street
wellington quay	1		9 suffolk street
42 camden street lower	1		9 suffolk street
25 bachelor's walk	1		9 suffolk street
dame street	1		9 suffolk street
o'connell bridge	1		9 suffolk street
watling street	1		9 suffolk street
27 bachelor's walk	1		9 suffolk street
31 dame street	1		9 suffolk street
island street	1		9 suffolk street
fleet street	1		9 suffolk street
bedford row	1		9 suffolk street
ormond quay lower	1		9 suffolk street
mary's abbey	1		9 suffolk street
christchurch place	1		9 suffolk street
lord edward street	1		9 suffolk street
cork hill	1		9 suffolk street
parliament street	1		9 suffolk street
33 dame street	1		9 suffolk street
nelson street	1		9 suffolk street
60 mount street lower	1		9 suffolk street
clare street	1		9 suffolk street
31 merrion square north	1		9 suffolk street
1 merrion square north	1		9 suffolk street
wicklow street	1		9 suffolk street
bridge street	1		9 suffolk street
sean heuston bridge	1		9 suffolk street
rory o'more bridge	1		9 suffolk street
father mathew bridge	1		9 suffolk street
29 kildare street	1		9 suffolk street
arran quay	1		9 suffolk street
o'donovan rossa bridge	1		9 suffolk street
ormond quay upper	1		9 suffolk street
wood quay	1		9 suffolk street
grattan bridge	1		9 suffolk street
11 wellington quay	1		9 suffolk street
2 wellington quay	1		9 suffolk street
granby row	1		9 suffolk street
merrion square	1		9 suffolk street
mount street lower	1		9 suffolk street
haddington road	1		9 suffolk street
northumberland road	1		9 suffolk street
loopline bridge	1		9 suffolk street
sandycove	1		9 suffolk street
dalkey, dublin bay	1		dublin corporation food market
sandymount strand	1		dublin corporation food market
leeson park	1		dublin corporation food market
7 eccles street	1		dublin corporation food market
windmill lane	1		dublin corporation food market
18 rogerson's quay	1		dublin corporation food market
19 rogerson's quay	1		dublin corporation food market
lime street	1		dublin corporation food market
townsend street	1		dublin corporation food market
26 lombard street e.	1		dublin corporation food market
164 north strand road	1		dublin corporation food market
6 westland row	1		dublin corporation food market
49 westland row	1		dublin corporation food market
31 westland row	1		dublin corporation food market
pearse street	1		dublin corporation food market
cumberland street	1		dublin corporation food market
153 pearse street	1		dublin corporation food market
the coombe	1		dublin corporation food market
46 westland row	1		dublin corporation food market
1 lincoln place	1		dublin corporation food market
11 leinster street	1		dublin corporation food market
arbour hill	1		dublin corporation food market
ringsend road	1		dublin corporation food market
hume street	1		dublin corporation food market
nelson's pillar	1		dublin corporation food market
rutland grove	1		dublin corporation food market
blessington street	1		dublin corporation food market
berkely street	1		dublin corporation food market
eccles street	1		dublin corporation food market
phibsborough road	1		dublin corporation food market
finglas road	1		dublin corporation food market
mountjoy square	1		dublin corporation food market
fitzgibbon street	1		dublin corporation food market
north circular road	1		dublin corporation food market
n. strand road	1		dublin corporation food market
newcomen bridge	1		dublin corporation food market
annesley bridge	1		dublin corporation food market
howth road	1		dublin corporation food market
malahide road	1		dublin corporation food market
dorset street lower	1		dublin corporation food market
clongowes fields	1		dublin corporation food market
grafton street	1		dublin corporation food market
college green	1		dublin corporation food market
8 ormond quay upper	1		dublin corporation food market
crampton court	1		dublin corporation food market
sycamore street	1		dublin corporation food market
jervis street	1		dublin corporation food market
essex street east	1		dublin corporation food market
merchant's arch	1		dublin corporation food market
wellington quay	1		dublin corporation food market
42 camden street lower	1		dublin corporation food market
25 bachelor's walk	1		dublin corporation food market
dame street	1		dublin corporation food market
o'connell bridge	1		dublin corporation food market
watling street	1		dublin corporation food market
27 bachelor's walk	1		dublin corporation food market
31 dame street	1		dublin corporation food market
island street	1		dublin corporation food market
fleet street	1		dublin corporation food market
bedford row	1		dublin corporation food market
ormond quay lower	1		dublin corporation food market
mary's abbey	1		dublin corporation food market
christchurch place	1		dublin corporation food market
lord edward street	1		dublin corporation food market
cork hill	1		dublin corporation food market
parliament street	1		dublin corporation food market
33 dame street	1		dublin corporation food market
nelson street	1		dublin corporation food market
60 mount street lower	1		dublin corporation food market
clare street	1		dublin corporation food market
31 merrion square north	1		dublin corporation food market
1 merrion square north	1		dublin corporation food market
wicklow street	1		dublin corporation food market
bridge street	1		dublin corporation food market
sean heuston bridge	1		dublin corporation food market
rory o'more bridge	1		dublin corporation food market
father mathew bridge	1		dublin corporation food market
29 kildare street	1		dublin corporation food market
arran quay	1		dublin corporation food market
o'donovan rossa bridge	1		dublin corporation food market
ormond quay upper	1		dublin corporation food market
wood quay	1		dublin corporation food market
grattan bridge	1		dublin corporation food market
11 wellington quay	1		dublin corporation food market
2 wellington quay	1		dublin corporation food market
granby row	1		dublin corporation food market
merrion square	1		dublin corporation food market
mount street lower	1		dublin corporation food market
haddington road	1		dublin corporation food market
northumberland road	1		dublin corporation food market
loopline bridge	1		dublin corporation food market
sandycove	1		dublin corporation food market
dalkey, dublin bay	1		33 sackville st upper
sandymount strand	1		33 sackville st upper
leeson park	1		33 sackville st upper
7 eccles street	1		33 sackville st upper
windmill lane	1		33 sackville st upper
18 rogerson's quay	1		33 sackville st upper
19 rogerson's quay	1		33 sackville st upper
lime street	1		33 sackville st upper
townsend street	1		33 sackville st upper
26 lombard street e.	1		33 sackville st upper
164 north strand road	1		33 sackville st upper
6 westland row	1		33 sackville st upper
49 westland row	1		33 sackville st upper
31 westland row	1		33 sackville st upper
pearse street	1		33 sackville st upper
cumberland street	1		33 sackville st upper
153 pearse street	1		33 sackville st upper
the coombe	1		33 sackville st upper
46 westland row	1		33 sackville st upper
1 lincoln place	1		33 sackville st upper
11 leinster street	1		33 sackville st upper
arbour hill	1		33 sackville st upper
ringsend road	1		33 sackville st upper
hume street	1		33 sackville st upper
nelson's pillar	1		33 sackville st upper
rutland grove	1		33 sackville st upper
blessington street	1		33 sackville st upper
berkely street	1		33 sackville st upper
eccles street	1		33 sackville st upper
phibsborough road	1		33 sackville st upper
finglas road	1		33 sackville st upper
mountjoy square	1		33 sackville st upper
fitzgibbon street	1		33 sackville st upper
north circular road	1		33 sackville st upper
n. strand road	1		33 sackville st upper
newcomen bridge	1		33 sackville st upper
annesley bridge	1		33 sackville st upper
howth road	1		33 sackville st upper
malahide road	1		33 sackville st upper
dorset street lower	1		33 sackville st upper
clongowes fields	1		33 sackville st upper
grafton street	1		33 sackville st upper
college green	1		33 sackville st upper
8 ormond quay upper	1		33 sackville st upper
crampton court	1		33 sackville st upper
sycamore street	1		33 sackville st upper
jervis street	1		33 sackville st upper
essex street east	1		33 sackville st upper
merchant's arch	1		33 sackville st upper
wellington quay	1		33 sackville st upper
42 camden street lower	1		33 sackville st upper
25 bachelor's walk	1		33 sackville st upper
dame street	1		33 sackville st upper
o'connell bridge	1		33 sackville st upper
watling street	1		33 sackville st upper
27 bachelor's walk	1		33 sackville st upper
31 dame street	1		33 sackville st upper
island street	1		33 sackville st upper
fleet street	1		33 sackville st upper
bedford row	1		33 sackville st upper
ormond quay lower	1		33 sackville st upper
mary's abbey	1		33 sackville st upper
christchurch place	1		33 sackville st upper
lord edward street	1		33 sackville st upper
cork hill	1		33 sackville st upper
parliament street	1		33 sackville st upper
33 dame street	1		33 sackville st upper
nelson street	1		33 sackville st upper
60 mount street lower	1		33 sackville st upper
clare street	1		33 sackville st upper
31 merrion square north	1		33 sackville st upper
1 merrion square north	1		33 sackville st upper
wicklow street	1		33 sackville st upper
bridge street	1		33 sackville st upper
sean heuston bridge	1		33 sackville st upper
rory o'more bridge	1		33 sackville st upper
father mathew bridge	1		33 sackville st upper
29 kildare street	1		33 sackville st upper
arran quay	1		33 sackville st upper
o'donovan rossa bridge	1		33 sackville st upper
ormond quay upper	1		33 sackville st upper
wood quay	1		33 sackville st upper
grattan bridge	1		33 sackville st upper
11 wellington quay	1		33 sackville st upper
2 wellington quay	1		33 sackville st upper
granby row	1		33 sackville st upper
merrion square	1		33 sackville st upper
mount street lower	1		33 sackville st upper
haddington road	1		33 sackville st upper
northumberland road	1		33 sackville st upper
loopline bridge	1		33 sackville st upper
sandycove	1		33 sackville st upper
dalkey, dublin bay	1		29-32 sackville st upper
sandymount strand	1		29-32 sackville st upper
leeson park	1		29-32 sackville st upper
7 eccles street	1		29-32 sackville st upper
windmill lane	1		29-32 sackville st upper
18 rogerson's quay	1		29-32 sackville st upper
19 rogerson's quay	1		29-32 sackville st upper
lime street	1		29-32 sackville st upper
townsend street	1		29-32 sackville st upper
26 lombard street e.	1		29-32 sackville st upper
164 north strand road	1		29-32 sackville st upper
6 westland row	1		29-32 sackville st upper
49 westland row	1		29-32 sackville st upper
31 westland row	1		29-32 sackville st upper
pearse street	1		29-32 sackville st upper
cumberland street	1		29-32 sackville st upper
153 pearse street	1		29-32 sackville st upper
the coombe	1		29-32 sackville st upper
46 westland row	1		29-32 sackville st upper
1 lincoln place	1		29-32 sackville st upper
11 leinster street	1		29-32 sackville st upper
arbour hill	1		29-32 sackville st upper
ringsend road	1		29-32 sackville st upper
hume street	1		29-32 sackville st upper
nelson's pillar	1		29-32 sackville st upper
rutland grove	1		29-32 sackville st upper
blessington street	1		29-32 sackville st upper
berkely street	1		29-32 sackville st upper
eccles street	1		29-32 sackville st upper
phibsborough road	1		29-32 sackville st upper
finglas road	1		29-32 sackville st upper
mountjoy square	1		29-32 sackville st upper
fitzgibbon street	1		29-32 sackville st upper
north circular road	1		29-32 sackville st upper
n. strand road	1		29-32 sackville st upper
newcomen bridge	1		29-32 sackville st upper
annesley bridge	1		29-32 sackville st upper
howth road	1		29-32 sackville st upper
malahide road	1		29-32 sackville st upper
dorset street lower	1		29-32 sackville st upper
clongowes fields	1		29-32 sackville st upper
grafton street	1		29-32 sackville st upper
college green	1		29-32 sackville st upper
8 ormond quay upper	1		29-32 sackville st upper
crampton court	1		29-32 sackville st upper
sycamore street	1		29-32 sackville st upper
jervis street	1		29-32 sackville st upper
essex street east	1		29-32 sackville st upper
merchant's arch	1		29-32 sackville st upper
wellington quay	1		29-32 sackville st upper
42 camden street lower	1		29-32 sackville st upper
25 bachelor's walk	1		29-32 sackville st upper
dame street	1		29-32 sackville st upper
o'connell bridge	1		29-32 sackville st upper
watling street	1		29-32 sackville st upper
27 bachelor's walk	1		29-32 sackville st upper
31 dame street	1		29-32 sackville st upper
island street	1		29-32 sackville st upper
fleet street	1		29-32 sackville st upper
bedford row	1		29-32 sackville st upper
ormond quay lower	1		29-32 sackville st upper
mary's abbey	1		29-32 sackville st upper
christchurch place	1		29-32 sackville st upper
lord edward street	1		29-32 sackville st upper
cork hill	1		29-32 sackville st upper
parliament street	1		29-32 sackville st upper
33 dame street	1		29-32 sackville st upper
nelson street	1		29-32 sackville st upper
60 mount street lower	1		29-32 sackville st upper
clare street	1		29-32 sackville st upper
31 merrion square north	1		29-32 sackville st upper
1 merrion square north	1		29-32 sackville st upper
wicklow street	1		29-32 sackville st upper
bridge street	1		29-32 sackville st upper
sean heuston bridge	1		29-32 sackville st upper
rory o'more bridge	1		29-32 sackville st upper
father mathew bridge	1		29-32 sackville st upper
29 kildare street	1		29-32 sackville st upper
arran quay	1		29-32 sackville st upper
o'donovan rossa bridge	1		29-32 sackville st upper
ormond quay upper	1		29-32 sackville st upper
wood quay	1		29-32 sackville st upper
grattan bridge	1		29-32 sackville st upper
11 wellington quay	1		29-32 sackville st upper
2 wellington quay	1		29-32 sackville st upper
granby row	1		29-32 sackville st upper
merrion square	1		29-32 sackville st upper
mount street lower	1		29-32 sackville st upper
haddington road	1		29-32 sackville st upper
northumberland road	1		29-32 sackville st upper
loopline bridge	1		29-32 sackville st upper
sandycove	1		29-32 sackville st upper
dalkey, dublin bay	1		lipton's tea
sandymount strand	1		lipton's tea
leeson park	1		lipton's tea
7 eccles street	1		lipton's tea
windmill lane	1		lipton's tea
