Paris	novella	57	Scotland 
 
Paris	novella	57	Ireland 
 
Paris	novella	57	Calais 
 
Paris	novella	57	Picardy 
 
Paris	novella	57	Wales 
 
Paris	novella	57	Stamford 
 
Paris	novella	57	Rouen 
 
Paris	novella	57	Genoa 
 
Paris	novella	57	Alexandria 
 
Paris	novella	57	Alba 
 
Paris	novella	57	San Pancrazio 
 
Paris	novella	57	Naples 
 
Paris	novella	57	Roussillon 
 
Paris	novella	57	Montpellier 
 
Paris	novella	57	Bologna 
 
Paris	novella	57	Holy Sepulchre 
 
Paris	novella	57	India 
 
Paris	novella	57	Santa Lucia of Prato 
 
Paris	novella	57	Arno 
 
Paris	novella	57	Via del Cocomero 
 
Paris	novella	57	San Gallo 
 
Paris	novella	57	Legnaia 
 
Paris	novella	57	Montesone 
 
Paris	novella	57	Berlinzone 
 
Paris	novella	57	Narsia 
 
Paris	novella	57	Venice 
 
Paris	novella	57	Peretola 
 
Paris	novella	57	Cacavincigli 
 
Paris	novella	57	Vallecchio 
 
Paris	novella	57	Civillari 
 
Paris	novella	57	Arezzo 
 
Paris	novella	57	Santa Maria Novella 
 
Paris	novella	57	Santa Maria della Scala 
 
Paris	novella	57	Ripoli 
 
Paris	novella	57	Pavia 
 
Paris	novella	57	Holy Land 
 
Paris	novella	57	Babylon 
 
Paris	novella	57	Egypt 
 
Paris	novella	57	Lombardy 
 
Paris	novella	57	Milan 
 
Paris	novella	57	Ticino 
 
Paris	novella	57	Cyprus 
 
Paris	novella	57	Provence 
 
Paris	novella	57	Crete 
 
Paris	novella	57	Sicily 
 
Paris	novella	57	San Piero in Ciel d'Oro 
 
Burgundy	novella	4	France 
 
Burgundy	novella	4	Tuscany 
 
Burgundy	novella	4	Prato 
 
Burgundy	novella	4	Paris 
 
Rome	novella	36	Paris 
 
Rome	novella	36	Notre Dame 
 
Rome	novella	36	England 
 
Rome	novella	36	Florence 
 
Rome	novella	36	London 
 
Rome	novella	36	Italy 
 
Rome	novella	36	Tuscany 
 
Rome	novella	36	Scotland 
 
Rome	novella	36	Avignon 
 
Rome	novella	36	Sicily 
 
Rome	novella	36	Trapani 
 
Rome	novella	36	Armenia 
 
Rome	novella	36	Bologna 
 
Rome	novella	36	Via del Cocomero 
 
Rome	novella	36	San Gallo 
 
Rome	novella	36	Legnaia 
 
Rome	novella	36	Montesone 
 
Rome	novella	36	Berlinzone 
 
Rome	novella	36	Narsia 
 
Rome	novella	36	Venice 
 
Rome	novella	36	France 
 
Rome	novella	36	Peretola 
 
Rome	novella	36	Cacavincigli 
 
Rome	novella	36	Vallecchio 
 
Rome	novella	36	Civillari 
 
Rome	novella	36	Arno 
 
Rome	novella	36	Arezzo 
 
Rome	novella	36	Santa Maria Novella 
 
Rome	novella	36	Santa Maria della Scala 
 
Rome	novella	36	Ripoli 
 
Rome	novella	36	Siena 
 
Rome	novella	36	Radicofani 
 
Rome	novella	36	Corniglia 
 
Rome	novella	36	Capitol 
 
Rome	novella	36	Achaia 
 
Rome	novella	36	Saluzzo 
 
Notre Dame	novella	2	Rome 
 
Notre Dame	novella	2	Paris 
 
Egypt	novella	47	Alexandria 
 
Egypt	novella	47	Babylon 
 
Egypt	novella	47	Garbo 
 
Egypt	novella	47	Granada 
 
Egypt	novella	47	Sardinia 
 
Egypt	novella	47	Majorca 
 
Egypt	novella	47	Morea 
 
Egypt	novella	47	Constantinople 
 
Egypt	novella	47	Egina 
 
Egypt	novella	47	Chios 
 
Egypt	novella	47	Smyrna 
 
Egypt	novella	47	Cappadocia 
 
Egypt	novella	47	Rhodes 
 
Egypt	novella	47	Cyprus 
 
Egypt	novella	47	Baffa 
 
Egypt	novella	47	Armenia 
 
Egypt	novella	47	Famagosta 
 
Egypt	novella	47	Aguamorta 
 
Egypt	novella	47	Crete 
 
Egypt	novella	47	France 
 
Egypt	novella	47	Certaldo 
 
Egypt	novella	47	Tuscany 
 
Egypt	novella	47	Holy Land 
 
Egypt	novella	47	Nazareth 
 
Egypt	novella	47	Italy 
 
Egypt	novella	47	Porcellana 
 
Egypt	novella	47	Venice 
 
Egypt	novella	47	Florence 
 
Egypt	novella	47	Baldacca 
 
Egypt	novella	47	Parione 
 
Egypt	novella	47	Arno 
 
Egypt	novella	47	Truffia 
 
Egypt	novella	47	Buffia 
 
Egypt	novella	47	Menzogna 
 
Egypt	novella	47	Abruzzi 
 
Egypt	novella	47	India 
 
Egypt	novella	47	Jerusalem 
 
Egypt	novella	47	Caprezio 
 
Egypt	novella	47	Pavia 
 
Egypt	novella	47	Lombardy 
 
Egypt	novella	47	Milan 
 
Egypt	novella	47	Ticino 
 
Egypt	novella	47	Paris 
 
Egypt	novella	47	Genoa 
 
Egypt	novella	47	Provence 
 
Egypt	novella	47	Sicily 
 
Egypt	novella	47	San Piero in Ciel d'Oro 
 
Alexandria	novella	44	Egypt 
 
Alexandria	novella	44	Lunigiana 
 
Alexandria	novella	44	Sicily 
 
Alexandria	novella	44	Naples 
 
Alexandria	novella	44	Benevento 
 
Alexandria	novella	44	Lipari 
 
Alexandria	novella	44	Ponza 
 
Alexandria	novella	44	Gaeta 
 
Alexandria	novella	44	Apulia 
 
Alexandria	novella	44	Magra 
 
Alexandria	novella	44	Tuscany 
 
Alexandria	novella	44	Genoa 
 
Alexandria	novella	44	Procida 
 
Alexandria	novella	44	Lerici 
 
Alexandria	novella	44	Palermo 
 
Alexandria	novella	44	Babylon 
 
Alexandria	novella	44	Garbo 
 
Alexandria	novella	44	Granada 
 
Alexandria	novella	44	Sardinia 
 
Alexandria	novella	44	Majorca 
 
Alexandria	novella	44	Morea 
 
Alexandria	novella	44	Constantinople 
 
Alexandria	novella	44	Egina 
 
Alexandria	novella	44	Chios 
 
Alexandria	novella	44	Smyrna 
 
Alexandria	novella	44	Cappadocia 
 
Alexandria	novella	44	Rhodes 
 
Alexandria	novella	44	Cyprus 
 
Alexandria	novella	44	Baffa 
 
Alexandria	novella	44	Armenia 
 
Alexandria	novella	44	Famagosta 
 
Alexandria	novella	44	Aguamorta 
 
Alexandria	novella	44	Crete 
 
Alexandria	novella	44	France 
 
Alexandria	novella	44	Italy 
 
Alexandria	novella	44	Paris 
 
Alexandria	novella	44	Alba 
 
Alexandria	novella	44	Pavia 
 
Alexandria	novella	44	Holy Land 
 
Alexandria	novella	44	Lombardy 
 
Alexandria	novella	44	Milan 
 
Alexandria	novella	44	Ticino 
 
Alexandria	novella	44	Provence 
 
Alexandria	novella	44	San Piero in Ciel d'Oro 
 
Lunigiana	novella	19	Sicily 
 
Lunigiana	novella	19	Naples 
 
Lunigiana	novella	19	Benevento 
 
Lunigiana	novella	19	Lipari 
 
Lunigiana	novella	19	Ponza 
 
Lunigiana	novella	19	Gaeta 
 
Lunigiana	novella	19	Apulia 
 
Lunigiana	novella	19	Magra 
 
Lunigiana	novella	19	Tuscany 
 
Lunigiana	novella	19	Genoa 
 
Lunigiana	novella	19	Procida 
 
Lunigiana	novella	19	Alexandria 
 
Lunigiana	novella	19	Lerici 
 
Lunigiana	novella	19	Palermo 
 
Lunigiana	novella	19	Florence 
 
Lunigiana	novella	19	Ancona 
 
Lunigiana	novella	19	Cyprus 
 
Lunigiana	novella	19	Holy Sepulchre 
 
Lunigiana	novella	19	Constantinople 
 
Genoa	novella	43	France 
 
Genoa	novella	43	Italy 
 
Genoa	novella	43	Corfu 
 
Genoa	novella	43	Reggio 
 
Genoa	novella	43	Gaeta 
 
Genoa	novella	43	Salerno 
 
Genoa	novella	43	Amalfi 
 
Genoa	novella	43	Ravello 
 
Genoa	novella	43	Cyprus 
 
Genoa	novella	43	Constantinople 
 
Genoa	novella	43	Cephalonia 
 
Genoa	novella	43	Brindisi 
 
Genoa	novella	43	Trani 
 
Genoa	novella	43	Lunigiana 
 
Genoa	novella	43	Sicily 
 
Genoa	novella	43	Naples 
 
Genoa	novella	43	Benevento 
 
Genoa	novella	43	Lipari 
 
Genoa	novella	43	Ponza 
 
